GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH),Total Population 18+,White 18+ (NH),Black 18+ (NH),Hispanic 18+,Asian and Pacific Islander 18+ (NH),Native American 18+ (NH),Other 18+ (NH),Pres08 Total Vote,Pres08 Dem Vote,Pres08 Rep Vote,Avg Dem Vote,Avg Rep Vote
42003E950,0,SCOTT TWP WD 07 DIST 01,Allegheny,1097,972,7,6,105,1,6,1048,949,7,5,84,0,3,664,327,333,338,322
42003G082,0,UPPER ST. CLAIR TWP WD 01 DIST 04,Allegheny,1039,918,8,19,85,1,8,713,637,5,10,54,1,6,611,274,336,254,356
42003G090,0,UPPER ST. CLAIR TWP WD 02 DIST 01,Allegheny,1142,980,15,13,117,1,16,853,746,8,5,86,1,7,717,323,389,327,385
42003G100,0,UPPER ST. CLAIR TWP WD 02 DIST 02,Allegheny,747,705,2,9,29,0,2,545,518,2,4,21,0,0,524,168,350,157,361
42003G110,0,UPPER ST. CLAIR TWP WD 02 DIST 03,Allegheny,1125,1028,10,11,58,1,17,837,782,8,6,40,0,1,731,322,404,336,390
42003G111,0,UPPER ST. CLAIR TWP WD 02 DIST 04,Allegheny,649,600,7,13,22,0,7,438,413,3,7,12,0,3,404,153,251,146,258
42003542,0,BETHEL PARK WD 05 DIST 03,Allegheny,1798,1655,15,31,80,0,17,1513,1408,15,23,57,0,10,1065,481,573,504,550
42003551,0,BETHEL PARK WD 06 DIST 01,Allegheny,1198,1145,5,15,15,0,18,927,890,5,11,11,0,10,641,261,374,285,350
42003562,0,BETHEL PARK WD 06 DIST 02,Allegheny,1074,1039,1,7,9,0,18,850,831,1,7,6,0,5,780,357,412,378,391
42003565,0,BETHEL PARK WD 06 DIST 03,Allegheny,1008,979,8,9,7,0,5,774,755,5,6,5,0,3,617,258,357,257,358
42003571,0,BETHEL PARK WD 07 DIST 01,Allegheny,1510,1474,9,6,9,1,11,1168,1144,7,5,8,1,3,920,403,513,415,501
42003576,0,BETHEL PARK WD 07 DIST 02,Allegheny,1166,1127,8,9,13,0,9,916,888,5,8,11,0,4,704,319,377,324,372
420031570,0,DORMONT DIST 06,Allegheny,708,640,20,23,10,1,14,594,542,14,19,10,1,8,369,226,142,236,132
420031580,0,DORMONT DIST 07,Allegheny,666,634,15,3,5,1,8,553,533,8,3,5,1,3,422,273,142,265,150
420031590,0,DORMONT DIST 08,Allegheny,507,476,7,11,11,0,2,403,380,6,8,9,0,0,322,177,140,191,126
420031600,0,DORMONT DIST 09,Allegheny,688,636,22,16,6,0,8,567,530,14,11,6,0,6,378,238,134,239,133
420031610,0,DORMONT DIST 10,Allegheny,863,826,6,17,8,2,4,708,679,5,13,7,2,2,492,278,206,288,196
420031641,0,DRAVOSBURG DIST 01,Allegheny,814,736,40,14,3,5,16,677,635,24,8,3,3,4,392,183,205,219,169
420031670,0,DRAVOSBURG DIST 02,Allegheny,546,517,5,2,2,8,12,474,454,4,2,2,8,4,303,142,153,168,127
420031660,0,DRAVOSBURG DIST 03,Allegheny,432,423,6,3,0,0,0,369,364,4,1,0,0,0,232,134,92,150,76
420031680,0,DUQUESNE WD 01 DIST 01,Allegheny,626,418,185,6,2,1,14,548,383,155,4,2,1,3,317,207,104,222,89
420031690,0,DUQUESNE WD 01 DIST 02,Allegheny,865,223,575,19,1,1,46,588,194,359,12,1,0,22,326,267,55,264,58
420032760,0,HARRISON TWP WD 04 DIST 02,Allegheny,1002,947,25,4,5,1,20,772,741,14,2,4,1,10,432,214,214,242,186
420032770,0,HARRISON TWP WD 05 DIST 01,Allegheny,936,682,175,14,13,3,49,697,552,106,10,9,3,17,321,225,93,233,85
420032780,0,HARRISON TWP WD 05 DIST 02,Allegheny,1248,1193,27,7,11,1,9,1029,992,22,5,7,1,2,558,272,283,298,257
420032790,0,HAYSVILLE Voting District,Allegheny,70,66,0,2,1,0,1,61,58,0,2,1,0,0,46,17,27,19,25
420032801,0,HEIDELBERG DIST 01,Allegheny,1244,1181,27,19,5,0,12,1021,979,19,12,5,0,6,563,325,230,357,198
420034100,0,MONROEVILLE WD 03 DIST 04,Allegheny,551,444,20,4,72,1,10,439,359,15,2,59,1,3,364,173,191,172,192
420034110,0,MONROEVILLE WD 04 DIST 01,Allegheny,950,851,42,18,25,2,12,757,697,27,10,20,1,2,506,230,272,255,247
420034120,0,MONROEVILLE WD 04 DIST 02,Allegheny,1268,1093,75,17,67,0,16,1114,969,65,15,54,0,11,783,371,408,391,388
420034130,0,MONROEVILLE WD 04 DIST 03,Allegheny,1420,1296,62,10,17,3,32,1132,1051,47,5,14,3,12,796,386,400,420,366
420034140,0,MONROEVILLE WD 05 DIST 01,Allegheny,892,834,21,4,28,0,5,719,682,13,4,17,0,3,460,194,259,231,222
420034150,0,MONROEVILLE WD 05 DIST 02,Allegheny,1465,925,262,37,189,1,51,1276,864,209,28,142,0,33,539,321,213,332,202
420034160,0,MONROEVILLE WD 05 DIST 03,Allegheny,1398,1141,119,22,106,0,10,1192,1003,95,16,74,0,4,593,279,309,301,287
420035321,0,OAKMONT DIST 02,Allegheny,1240,1208,1,20,10,0,1,980,967,1,6,6,0,0,820,315,501,321,495
420035331,0,OAKMONT DIST 03,Allegheny,955,904,11,22,6,0,12,791,760,8,11,5,0,7,533,271,260,297,234
420035341,0,OAKMONT DIST 04,Allegheny,1096,1063,13,9,3,3,5,934,909,11,7,3,2,2,632,317,309,333,293
420035351,0,OAKMONT DIST 05,Allegheny,898,867,8,11,2,0,10,710,693,5,6,2,0,4,526,275,247,278,244
420035370,0,OAKMONT DIST 07,Allegheny,1037,980,16,16,16,0,9,919,876,15,11,12,0,5,541,287,248,305,230
420035381,0,OHIO TWP DIST 01,Allegheny,1517,1431,9,26,47,0,4,1155,1098,9,13,32,0,3,962,338,617,368,587
420035385,0,OHIO TWP DIST 02,Allegheny,1587,1470,33,22,25,0,37,1188,1115,26,10,19,0,18,884,356,526,388,494
42003PR1312,0,OHIO TWP DIST 03,Allegheny,1653,1495,39,33,77,0,9,1224,1130,24,18,48,0,4,778,370,402,322,450
420036150,0,PITTSBURGH WD 04 DIST 04,Allegheny,271,52,199,3,12,1,4,197,49,130,2,12,0,4,218,205,12,206,11
420036170,0,PITTSBURGH WD 04 DIST 05,Allegheny,1367,1143,48,24,115,2,35,1352,1137,48,23,111,1,32,652,505,137,480,162
420036190,0,PITTSBURGH WD 04 DIST 06,Allegheny,990,626,230,28,86,1,19,950,622,194,28,86,1,19,426,345,77,354,68
420036210,0,PITTSBURGH WD 04 DIST 07,Allegheny,1952,1531,166,49,152,5,49,1894,1506,155,41,145,5,42,1582,1190,378,1125,443
420036230,0,PITTSBURGH WD 04 DIST 08,Allegheny,3088,2529,215,56,211,3,74,3083,2528,214,56,210,3,72,2126,1562,544,1514,592
420036250,0,PITTSBURGH WD 04 DIST 09,Allegheny,741,522,126,22,52,2,17,735,520,126,18,52,2,17,449,362,86,356,92
420036270,0,PITTSBURGH WD 04 DIST 10,Allegheny,1053,601,82,29,318,0,23,1013,580,80,27,303,0,23,388,316,68,296,88
420036290,0,PITTSBURGH WD 04 DIST 11,Allegheny,624,493,13,8,102,0,8,618,490,13,8,99,0,8,428,311,117,319,109
420036310,0,PITTSBURGH WD 04 DIST 12,Allegheny,1228,647,55,57,427,0,42,1216,641,54,57,422,0,42,406,315,86,293,108
420036330,0,PITTSBURGH WD 04 DIST 13,Allegheny,1432,977,94,38,279,9,35,1429,974,94,38,279,9,35,558,438,113,428,123
420036350,0,PITTSBURGH WD 04 DIST 14,Allegheny,1980,1619,130,65,142,3,21,1947,1608,120,54,141,3,21,857,667,177,648,196
420039080,0,PITTSBURGH WD 13 DIST 18,Allegheny,650,3,571,16,7,2,51,285,3,256,9,2,2,13,150,150,0,147,3
420039090,0,PITTSBURGH WD 13 DIST 19,Allegheny,675,10,641,5,0,0,19,512,9,484,5,0,0,14,411,403,7,382,28
420039110,0,PITTSBURGH WD 14 DIST 01,Allegheny,1045,604,40,45,339,0,17,970,556,37,41,319,0,17,431,358,68,335,91
420039130,0,PITTSBURGH WD 14 DIST 02,Allegheny,1937,1111,62,134,506,4,120,1890,1079,61,131,495,4,120,847,719,123,654,188
420039150,0,PITTSBURGH WD 14 DIST 03,Allegheny,1069,875,28,35,95,1,35,867,708,23,29,82,1,24,584,479,100,453,126
420039170,0,PITTSBURGH WD 14 DIST 04,Allegheny,867,761,22,21,55,0,8,684,604,17,14,44,0,5,542,443,98,436,105
420039190,0,PITTSBURGH WD 14 DIST 05,Allegheny,881,780,5,13,61,2,20,653,579,3,10,52,2,7,597,476,119,451,144
420039210,0,PITTSBURGH WD 14 DIST 06,Allegheny,749,591,27,21,100,0,10,696,547,27,19,94,0,9,491,365,121,340,146
420039230,0,PITTSBURGH WD 14 DIST 07,Allegheny,1436,706,93,95,465,8,69,1402,684,89,92,461,8,68,1133,950,170,909,211
42003D220,0,PITTSBURGH WD 28 DIST 05,Allegheny,972,753,162,11,12,1,33,750,618,101,9,8,1,13,462,266,193,281,178
42003D240,0,PITTSBURGH WD 28 DIST 06,Allegheny,750,651,68,2,6,1,22,623,567,41,0,6,1,8,439,211,224,261,174
42003D260,0,PITTSBURGH WD 28 DIST 07,Allegheny,1196,429,671,23,0,3,70,729,359,329,14,0,3,24,416,335,79,317,97
42003D280,0,PITTSBURGH WD 28 DIST 08,Allegheny,1159,945,164,21,11,4,14,958,819,116,12,5,4,2,628,358,266,408,216
42003D300,0,PITTSBURGH WD 28 DIST 09,Allegheny,838,397,396,14,4,0,27,682,351,302,9,4,0,16,423,341,80,340,81
42003C990,0,PITTSBURGH WD 27 DIST 08,Allegheny,785,528,221,8,2,0,26,623,446,158,6,2,0,11,400,258,138,279,117
42003D010,0,PITTSBURGH WD 27 DIST 09,Allegheny,931,565,338,4,4,2,18,707,490,200,3,3,2,9,380,237,139,259,117
42003D030,0,PITTSBURGH WD 27 DIST 10,Allegheny,855,371,446,4,1,1,32,652,339,292,4,1,1,15,453,342,106,337,111
42003D050,0,PITTSBURGH WD 27 DIST 11,Allegheny,911,468,382,21,1,6,33,700,421,251,9,1,4,14,444,314,127,321,120
42003D070,0,PITTSBURGH WD 27 DIST 12,Allegheny,2557,1260,1103,135,8,3,48,2345,1188,998,132,7,1,19,356,265,86,275,76
42003D090,0,PITTSBURGH WD 27 DIST 13,Allegheny,733,353,346,10,3,0,21,591,310,258,8,2,0,13,395,299,94,305,88
42003E960,0,SCOTT TWP WD 07 DIST 02,Allegheny,926,889,11,4,10,0,12,771,742,11,4,9,0,5,489,225,263,245,243
42003E970,0,SCOTT TWP WD 08 DIST 01,Allegheny,707,679,2,1,23,0,2,552,534,2,1,14,0,1,438,203,229,226,206
42003E980,0,SCOTT TWP WD 08 DIST 02,Allegheny,1079,1016,22,9,20,1,11,916,878,10,8,15,1,4,479,260,215,278,197
42003E990,0,SCOTT TWP WD 09 DIST 01,Allegheny,1623,414,29,21,1118,8,33,1285,361,24,18,860,0,22,234,130,103,138,95
42003F000,0,SCOTT TWP WD 09 DIST 02,Allegheny,815,454,12,18,296,2,33,638,377,10,12,213,1,25,253,141,110,151,100
42003F060,0,SEWICKLEY HEIGHTS Voting District,Allegheny,810,779,5,13,7,0,6,606,581,3,11,7,0,4,534,179,353,151,381
42003F070,0,SEWICKLEY HILLS Voting District,Allegheny,639,601,15,12,6,0,5,500,469,14,8,6,0,3,377,150,223,153,220
42003F010,0,SEWICKLEY WD 01,Allegheny,1282,1075,141,27,10,2,27,937,801,108,13,5,1,9,713,400,309,379,330
42003F020,0,SEWICKLEY WD 02 DIST 01,Allegheny,596,540,28,11,4,0,13,440,401,26,8,4,0,1,376,175,200,154,221
42003F030,0,SEWICKLEY WD 02 DIST 02,Allegheny,649,616,17,6,3,0,7,504,478,16,6,2,0,2,410,193,213,184,222
42003G120,0,UPPER ST. CLAIR TWP WD 03 DIST 01,Allegheny,1378,1306,12,21,19,0,20,1015,978,8,10,15,0,4,751,326,419,313,432
42003G130,0,UPPER ST. CLAIR TWP WD 03 DIST 02,Allegheny,1056,972,7,26,43,0,8,807,757,7,11,32,0,0,707,291,412,290,413
42003G140,0,UPPER ST. CLAIR TWP WD 03 DIST 03,Allegheny,1707,1568,17,27,83,0,12,1189,1100,7,20,59,0,3,1052,399,650,372,677
42003G150,0,UPPER ST. CLAIR TWP WD 04 DIST 01,Allegheny,913,835,4,11,58,0,5,634,588,3,6,36,0,1,634,247,381,244,384
42003G160,0,UPPER ST. CLAIR TWP WD 04 DIST 02,Allegheny,655,607,2,9,34,0,3,456,421,2,6,25,0,2,414,159,254,145,268
42003582,0,BETHEL PARK WD 07 DIST 03,Allegheny,990,966,10,7,2,0,5,785,767,10,4,2,0,2,601,252,342,282,312
42003591,0,BETHEL PARK WD 08 DIST 01,Allegheny,746,714,10,7,3,0,12,591,567,7,6,2,0,9,453,182,267,193,256
42003596,0,BETHEL PARK WD 08 DIST 02,Allegheny,725,664,16,11,30,0,4,680,628,16,9,23,0,4,379,183,186,199,170
42003603,0,BETHEL PARK WD 08 DIST 03,Allegheny,1335,1273,8,16,20,0,18,1062,1026,7,7,16,0,6,873,388,481,420,449
42003602,0,BETHEL PARK WD 08 DIST 04,Allegheny,522,506,3,1,9,0,3,432,421,2,1,6,0,2,352,171,179,170,180
420031700,0,DUQUESNE WD 01 DIST 03,Allegheny,438,122,270,22,0,2,22,310,101,181,13,0,2,13,195,176,18,162,32
420031710,0,DUQUESNE WD 01 DIST 04,Allegheny,442,207,208,10,3,0,14,314,179,117,6,3,0,9,150,109,39,108,40
420031730,0,DUQUESNE WD 02 DIST 01,Allegheny,455,100,324,12,1,0,18,332,88,227,8,1,0,8,290,252,37,252,37
420031740,0,DUQUESNE WD 02 DIST 02,Allegheny,709,255,399,12,9,0,34,500,231,244,4,9,0,12,276,213,63,216,60
420031750,0,DUQUESNE WD 02 DIST 03,Allegheny,664,314,313,11,2,1,23,485,276,191,4,2,1,11,290,205,82,205,82
420031770,0,DUQUESNE WD 03 DIST 01,Allegheny,282,81,192,3,0,0,6,198,72,124,0,0,0,2,229,214,15,209,20
420031780,0,DUQUESNE WD 03 DIST 02,Allegheny,280,74,178,16,0,0,12,196,71,116,7,0,0,2,122,115,7,106,16
420031790,0,DUQUESNE WD 03 DIST 03,Allegheny,804,363,397,15,2,0,27,581,322,241,6,1,0,11,378,274,100,278,96
420032821,0,HOMESTEAD WD 01 DIST 01,Allegheny,567,318,206,15,10,2,16,535,313,187,13,9,2,11,346,276,66,287,55
420032830,0,HOMESTEAD WD 01 DIST 02,Allegheny,430,68,332,6,5,0,19,298,51,229,4,5,0,9,249,239,9,233,15
420032851,0,HOMESTEAD WD 02 DIST 01,Allegheny,515,139,315,14,11,1,35,382,117,233,3,10,1,18,279,241,36,234,43
420032870,0,HOMESTEAD WD 02 DIST 02,Allegheny,394,67,304,1,7,0,15,291,58,220,0,4,0,9,230,215,13,208,20
420032881,0,HOMESTEAD WD 03 DIST 01,Allegheny,830,323,386,17,63,1,40,609,290,253,8,40,1,17,338,277,57,278,56
420032900,0,HOMESTEAD WD 03 DIST 02,Allegheny,429,100,306,5,0,2,16,305,81,213,4,0,2,5,231,220,9,207,22
420032910,0,INDIANA TWP DIST 01,Allegheny,1385,1300,7,52,17,0,9,1055,997,7,34,12,0,5,698,281,414,302,393
420032920,0,INDIANA TWP DIST 02,Allegheny,1225,1172,12,13,18,1,9,967,927,11,11,13,1,4,691,284,403,297,390
420032930,0,INDIANA TWP DIST 03,Allegheny,2012,1656,52,20,239,6,39,1438,1226,31,13,145,5,18,743,357,381,389,349
420033975,0,MONROEVILLE WD 05 DIST 04,Allegheny,1086,685,183,31,152,1,34,899,622,136,18,107,1,15,392,233,156,226,163
420034170,0,MONROEVILLE WD 06 DIST 01,Allegheny,1124,1041,45,7,20,3,8,910,860,26,2,15,3,4,670,322,341,366,297
420034180,0,MONROEVILLE WD 06 DIST 02,Allegheny,1044,926,47,11,48,0,12,866,774,36,10,39,0,7,572,275,291,313,253
420034190,0,MONROEVILLE WD 06 DIST 03,Allegheny,1436,823,330,56,161,0,66,1166,725,255,42,112,0,32,711,452,253,434,271
420034191,0,MONROEVILLE WD 06 DIST 04,Allegheny,481,347,66,6,56,0,6,447,337,56,4,45,0,5,244,143,97,149,91
420034200,0,MONROEVILLE WD 07 DIST 01,Allegheny,1769,1113,481,30,73,5,67,1368,909,356,21,47,4,31,1067,641,417,646,412
420034210,0,MONROEVILLE WD 07 DIST 02,Allegheny,1122,674,361,19,21,1,46,870,566,254,9,17,1,23,644,429,207,409,227
420035390,0,OSBORNE Voting District,Allegheny,547,520,9,3,10,0,5,400,384,7,0,6,0,3,342,174,167,151,190
420035400,0,PENN HILLS TWP WD 01 DIST 01,Allegheny,1090,99,945,21,0,0,25,846,97,721,12,0,0,16,599,574,23,543,54
420035410,0,PENN HILLS TWP WD 01 DIST 02,Allegheny,1114,121,943,8,1,4,37,889,114,740,3,1,4,27,648,599,49,571,77
420035420,0,PENN HILLS TWP WD 01 DIST 03,Allegheny,445,41,380,4,0,1,19,345,39,289,2,0,1,14,434,427,7,404,30
420035430,0,PENN HILLS TWP WD 01 DIST 04,Allegheny,538,21,490,6,0,3,18,405,20,366,4,0,3,12,266,256,8,242,22
420035440,0,PENN HILLS TWP WD 01 DIST 05,Allegheny,294,17,268,1,0,1,7,217,15,197,1,0,1,3,227,224,1,211,14
420036370,0,PITTSBURGH WD 04 DIST 15,Allegheny,1418,1139,68,44,141,2,24,1384,1123,66,39,130,2,24,596,465,119,467,117
420036390,0,PITTSBURGH WD 04 DIST 16,Allegheny,1940,1509,147,42,185,8,49,1893,1493,130,38,176,8,48,825,665,152,635,182
420036400,0,PITTSBURGH WD 04 DIST 17,Allegheny,926,596,231,28,38,0,33,836,567,191,22,34,0,22,466,394,62,380,76
420036410,0,PITTSBURGH WD 04 DIST 18,Allegheny,402,138,237,9,12,1,5,367,135,207,7,12,1,5,240,228,10,219,19
420036420,0,PITTSBURGH WD 04 DIST 19,Allegheny,356,263,42,21,23,0,7,337,262,33,17,20,0,5,149,121,27,120,28
420036440,0,PITTSBURGH WD 05 DIST 01,Allegheny,150,2,142,3,2,0,1,95,2,88,2,2,0,1,57,55,2,55,2
420036460,0,PITTSBURGH WD 05 DIST 02,Allegheny,349,14,326,7,1,0,1,277,13,258,5,1,0,0,249,246,3,239,10
420036480,0,PITTSBURGH WD 05 DIST 03,Allegheny,165,4,156,1,0,1,3,137,4,129,0,0,1,3,143,143,0,137,6
420036500,0,PITTSBURGH WD 05 DIST 04,Allegheny,345,5,323,5,2,0,10,258,5,240,3,1,0,9,270,268,1,256,13
420036520,0,PITTSBURGH WD 05 DIST 05,Allegheny,210,22,182,3,0,0,3,185,20,161,3,0,0,1,171,171,0,165,6
420039250,0,PITTSBURGH WD 14 DIST 08,Allegheny,854,641,9,39,139,0,26,685,513,5,21,135,0,11,511,401,108,390,119
420039270,0,PITTSBURGH WD 14 DIST 09,Allegheny,862,782,12,21,28,2,17,671,620,10,15,17,1,8,584,467,114,451,130
420039290,0,PITTSBURGH WD 14 DIST 10,Allegheny,794,693,27,22,31,0,21,633,561,19,16,27,0,10,525,425,98,406,117
420039310,0,PITTSBURGH WD 14 DIST 11,Allegheny,896,802,11,23,47,1,12,701,633,9,13,39,1,6,597,465,127,455,137
420039330,0,PITTSBURGH WD 14 DIST 12,Allegheny,839,315,423,36,37,0,28,707,289,350,22,33,0,13,552,515,37,496,56
420039350,0,PITTSBURGH WD 14 DIST 13,Allegheny,788,277,431,22,18,2,38,678,260,359,15,18,2,24,589,554,29,519,64
420039370,0,PITTSBURGH WD 14 DIST 14,Allegheny,981,572,297,38,36,0,38,766,472,230,19,29,0,16,631,528,99,508,119
420039390,0,PITTSBURGH WD 14 DIST 15,Allegheny,846,661,106,27,27,1,24,725,569,95,20,26,1,14,554,481,69,463,87
420039410,0,PITTSBURGH WD 14 DIST 16,Allegheny,508,460,16,11,11,0,10,408,371,14,7,10,0,6,379,297,81,279,99
420039430,0,PITTSBURGH WD 14 DIST 17,Allegheny,527,492,10,4,8,0,13,421,401,7,2,7,0,4,375,291,81,286,86
42003D310,0,PITTSBURGH WD 28 DIST 10,Allegheny,771,524,159,43,15,3,27,695,500,124,37,15,1,18,149,126,22,126,22
42003D320,0,PITTSBURGH WD 28 DIST 11,Allegheny,231,87,124,5,2,0,13,198,87,94,5,2,0,10,98,95,3,90,8
42003D340,0,PITTSBURGH WD 29 DIST 01,Allegheny,986,824,94,19,20,1,28,773,669,68,15,11,1,9,413,243,165,266,142
42003D360,0,PITTSBURGH WD 29 DIST 02,Allegheny,811,731,48,14,4,1,13,642,589,36,7,4,1,5,407,229,168,259,138
42003D380,0,PITTSBURGH WD 29 DIST 03,Allegheny,688,578,79,8,12,1,10,556,473,62,7,10,1,3,350,204,140,225,119
42003D400,0,PITTSBURGH WD 29 DIST 04,Allegheny,858,711,90,14,15,2,26,702,602,60,10,13,2,15,353,189,151,213,127
42003D140,0,PITTSBURGH WD 28 DIST 01,Allegheny,981,820,99,28,7,0,27,804,705,66,15,7,0,11,451,251,191,274,168
42003D160,0,PITTSBURGH WD 28 DIST 02,Allegheny,1155,782,161,26,137,2,47,959,694,119,19,96,2,29,370,236,129,255,110
42003D180,0,PITTSBURGH WD 28 DIST 03,Allegheny,1194,1045,59,20,26,3,41,966,870,45,12,22,2,15,651,364,286,393,257
42003D200,0,PITTSBURGH WD 28 DIST 04,Allegheny,853,807,29,5,9,0,3,730,701,19,3,6,0,1,473,261,204,307,158
42003D600,0,PITTSBURGH WD 30 DIST 02,Allegheny,585,75,448,13,5,0,44,399,69,301,7,4,0,18,319,304,15,290,29
42003D620,0,PITTSBURGH WD 30 DIST 03,Allegheny,571,197,342,5,0,1,26,401,173,216,4,0,1,7,227,194,32,188,38
42003F041,0,SEWICKLEY WD 03,Allegheny,1300,1122,87,26,36,0,29,1039,921,64,13,28,0,13,679,381,292,363,310
42003F080,0,SHALER TWP WD 01 DIST 01,Allegheny,710,698,6,2,1,0,3,583,575,5,2,1,0,0,403,202,197,215,184
42003F090,0,SHALER TWP WD 01 DIST 02,Allegheny,760,721,20,6,3,4,6,593,575,7,4,2,1,4,382,212,168,218,162
42003F100,0,SHALER TWP WD 01 DIST 03,Allegheny,870,839,4,10,13,0,4,720,701,4,8,6,0,1,452,208,237,242,203
42003F101,0,SHALER TWP WD 01 DIST 04,Allegheny,805,792,1,6,4,0,2,682,672,1,4,4,0,1,479,246,231,267,210
42003G170,0,UPPER ST. CLAIR TWP WD 04 DIST 03,Allegheny,764,688,3,17,51,0,5,574,516,2,13,40,0,3,488,200,284,182,302
42003G171,0,UPPER ST. CLAIR TWP WD 04 DIST 04,Allegheny,1098,1035,5,7,34,0,17,838,801,1,4,25,0,7,684,251,431,216,466
42003G180,0,UPPER ST. CLAIR TWP WD 05 DIST 01,Allegheny,1659,1455,8,24,147,0,25,1185,1051,6,14,103,0,11,992,391,596,378,609
42003G190,0,UPPER ST. CLAIR TWP WD 05 DIST 02,Allegheny,1035,981,4,9,31,1,9,738,704,4,4,22,1,3,653,244,402,249,397
42003G200,0,UPPER ST. CLAIR TWP WD 05 DIST 03,Allegheny,1109,987,6,17,91,0,8,804,714,4,7,76,0,3,685,276,405,267,414
42003G210,0,VERONA DIST 01,Allegheny,732,629,79,10,3,0,11,584,528,43,6,3,0,4,310,188,118,213,93
42003G220,0,VERONA DIST 02,Allegheny,817,734,48,26,1,0,8,649,604,27,14,1,0,3,429,238,189,259,168
42003G230,0,VERONA DIST 03,Allegheny,925,827,57,18,0,1,22,716,659,38,14,0,1,4,416,258,153,279,132
42003623,0,BETHEL PARK WD 09 DIST 01,Allegheny,889,858,6,12,10,1,2,662,643,5,4,8,1,1,555,224,325,235,314
42003625,0,BETHEL PARK WD 09 DIST 02,Allegheny,1190,1138,12,13,16,4,7,949,908,10,8,15,4,4,634,303,325,306,322
42003624,0,BETHEL PARK WD 09 DIST 03,Allegheny,1818,1685,26,9,90,0,8,1324,1232,18,6,65,0,3,1108,459,642,435,666
42003631,0,BLAWNOX DIST 01,Allegheny,1432,1320,27,12,57,1,15,1229,1146,21,9,45,0,8,739,436,292,441,287
42003650,0,BRACKENRIDGE WD 01,Allegheny,895,790,75,5,6,2,17,738,658,54,4,6,2,14,319,194,117,205,106
42003660,0,BRACKENRIDGE WD 02,Allegheny,1235,1181,21,11,1,0,21,1013,984,19,6,1,0,3,540,273,263,311,225
42003670,0,BRACKENRIDGE WD 03,Allegheny,1130,1054,45,6,4,0,21,887,838,36,3,4,0,6,427,221,199,245,175
420031811,0,EAST DEER TWP WD 01,Allegheny,615,578,21,0,2,0,14,490,467,17,0,2,0,4,238,138,98,156,80
420031831,0,EAST DEER TWP WD 02,Allegheny,885,855,7,2,7,0,14,726,707,5,2,6,0,6,423,242,177,263,156
420031850,0,EAST MCKEESPORT DIST 01,Allegheny,661,584,35,16,0,0,26,526,481,24,11,0,0,10,305,162,137,185,114
420031860,0,EAST MCKEESPORT DIST 02,Allegheny,729,633,71,16,3,0,6,603,539,53,6,3,0,2,349,204,143,219,128
420031870,0,EAST MCKEESPORT DIST 03,Allegheny,736,661,41,7,3,1,23,582,539,31,5,3,1,3,325,158,165,192,131
420031880,0,EAST PITTSBURGH WD 01,Allegheny,416,202,181,14,3,0,16,290,172,103,10,2,0,3,249,197,50,198,49
420032940,0,INDIANA TWP DIST 04,Allegheny,1354,1258,12,19,59,1,5,1020,957,9,11,39,0,4,810,385,414,396,403
420032950,0,INDIANA TWP DIST 05,Allegheny,1277,1164,15,15,72,1,10,994,910,13,10,54,1,6,746,347,393,345,395
420032961,0,INGRAM DIST 01,Allegheny,1198,1120,36,17,9,2,14,951,902,27,9,6,2,5,573,337,234,357,214
420032971,0,INGRAM DIST 02,Allegheny,826,686,108,4,8,1,19,659,555,86,1,6,1,10,433,266,163,262,167
420032981,0,INGRAM DIST 03,Allegheny,1306,1225,43,16,7,2,13,1042,990,32,11,3,2,4,722,382,327,420,289
420033000,0,JEFFERSON HILLS DIST 01,Allegheny,1892,1830,18,11,22,1,10,1478,1436,15,6,17,1,3,1039,394,636,455,575
420033010,0,JEFFERSON HILLS DIST 02,Allegheny,1445,1394,29,9,6,4,3,1142,1105,25,4,5,1,2,627,298,318,340,276
420033021,0,JEFFERSON HILLS DIST 03,Allegheny,853,832,9,2,6,0,4,696,680,5,2,5,0,4,518,245,264,270,239
420034220,0,MONROEVILLE WD 07 DIST 03,Allegheny,831,653,125,18,28,0,7,700,570,97,11,19,0,3,493,266,220,276,210
420034241,0,MOON TWP DIST 01,Allegheny,2126,1854,170,32,27,0,43,1927,1685,162,29,22,0,29,755,390,355,384,361
420034245,0,MOON TWP DIST 02,Allegheny,2355,2200,38,35,55,3,24,1871,1766,33,18,44,3,7,1316,545,760,584,721
420034251,0,MOON TWP DIST 03,Allegheny,2188,1676,253,73,114,1,71,1675,1342,177,50,84,1,21,965,539,420,510,449
420034255,0,MOON TWP DIST 04,Allegheny,1037,970,21,23,5,1,17,837,795,14,15,4,1,8,563,278,277,288,267
420034261,0,MOON TWP DIST 05,Allegheny,3003,2769,96,32,58,1,47,2112,1964,65,18,43,1,21,1585,659,915,689,885
420034271,0,MOON TWP DIST 06,Allegheny,2777,2340,109,65,208,4,51,2032,1768,71,34,136,2,21,1276,534,727,559,702
420034281,0,MOON TWP DIST 07,Allegheny,2215,1861,121,76,102,7,48,1869,1615,87,63,74,5,25,1021,495,517,548,464
420034291,0,MOON TWP DIST 08,Allegheny,840,793,29,7,5,0,6,686,655,19,6,5,0,1,736,316,415,365,366
